question,answer,context,start_pos
What type of activation function is applied by each neural unit when they add a bias?,non-linear,"Each neural unit multiplies input values by a weight vector, adds a bias, and then applies a non-linear activation function like sigmoid, tanh, or rectified linear unit.",93
"In a fully connected, feedforward network, what is connected to each unit in layer i + 1?",each unit in layer i,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",43
What is connected to each unit in the feed forward network?,each unit in layer i,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",43
What is connected to each unit in the feedforward network?,each unit in layer i,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",43
What is connected to each unit in layer i + 1 in a feedforward network?,each unit in layer i,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",43
What is connected to each unit in layer i + 1 in a feed forward network?,each unit in layer i,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",43
There are no cycles in what network?,feedforward network,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",22
What network has no cycles?,feedforward network,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",22
What network have no cycles?,feedforward network,"In a fully-connected, feedforward network, each unit in layer i is connected to each unit in layer i + 1, and there are no cycles.",22
The power of neural networks comes from the ability of early layers to learn what?,representations,The power of neural networks comes from the ability of early layers to learn representations that can be utilized by later layers in the network.,77
What are neural networks trained by?,optimization algorithms like gradient descent,Neural networks are trained by optimization algorithms like gradient descent.,31
Neural networks are trained by what?,optimization algorithms like gradient descent,Neural networks are trained by optimization algorithms like gradient descent.,31
What is error backpropagation?,backward differentiation on a computation graph,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",23
What is error backpropagation?,backward differentiation on a computation graph,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",23
What does error backpropagation mean?,backward differentiation on a computation graph,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",23
What is error backpagation?,backward differentiation on a computation graph,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",23
Is error backpropagation a thing?,backward differentiation on a computation graph,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",23
What is backward differentiation on a computation graph used for?,compute the gradients of the loss function for a network,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",83
What is the difference between a graph and computation?,compute the gradients of the loss function for a network,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",83
What is the difference between a graph and a computation?,compute the gradients of the loss function for a network,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",83
What is the difference between a graph and a computation graph?,compute the gradients of the loss function for a network,"Error backpropagation, backward differentiation on a computation graph, is used to compute the gradients of the loss function for a network.",83
What do neural language models use as a probabilistic classifier?,a neural network,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",27
What are neural language models used for?,a neural network,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",27
What do neural language models do?,a neural network,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",27
What are neural language models used to do?,a neural network,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",27
What does a neural network compute?,the probability of the next word given the previous n words,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",86
What does a neural network do?,the probability of the next word given the previous n words,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",86
What does a network do?,the probability of the next word given the previous n words,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",86
How does a neural network work?,the probability of the next word given the previous n words,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",86
What do a neural network do?,the probability of the next word given the previous n words,"Neural language models use a neural network as a probabilistic classifier, to compute the probability of the next word given the previous n words.",86
Pretrained embeddings can be used by what type of model?,Neural language models,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",0
What type of model can pretrained embeddeds be used in?,Neural language models,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",0
What type of model can pretrained embeddings be used in?,Neural language models,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",0
What type of model can pretrained embeddeds be used for?,Neural language models,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",0
What type of model can trained embeddeds be used in?,Neural language models,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",0
Neural language models can learn what from scratch?,embeddings,"Neural language models can use pretrained embeddings, or can learn embeddings from scratch in the process of language modeling.",67
What did this chapter introduce?,parts of speech and named entities,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",24
What was introduced in this chapter?,parts of speech and named entities,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",24
What did this chapter do?,parts of speech and named entities,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",24
What happened in this chapter?,parts of speech and named entities,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",24
What tasks were introduced in this chapter?,partof-speech tagging and named entity recognition,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",77
Which tasks were introduced in this chapter?,partof-speech tagging and named entity recognition,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",77
What are the new tasks in this chapter?,partof-speech tagging and named entity recognition,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",77
What new tasks were introduced in this chapter?,partof-speech tagging and named entity recognition,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",77
What are the tasks that were introduced in this chapter?,partof-speech tagging and named entity recognition,"This chapter introduced parts of speech and named entities, and the tasks of partof-speech tagging and named entity recognition:",77
How many part-of-speech tagsets exist?,between 40 and 200,"Languages generally have a small set of closed class words that are highly frequent, ambiguous, and act as function words, and open-class words like nouns, verbs, adjectives. Various part-of-speech tagsets exist, of between 40 and 200 tags.",216
What is the process of assigning a part-of-speech label to a sequence of words?,Part-of-speech tagging,Part-of-speech tagging is the process of assigning a part-of-speech label to each of a sequence of words.,0
How do you assign a part-of-speech label to a sequence of words?,Part-of-speech tagging,Part-of-speech tagging is the process of assigning a part-of-speech label to each of a sequence of words.,0
Is it possible to assign a part-of-speech label to a sequence of words?,Part-of-speech tagging,Part-of-speech tagging is the process of assigning a part-of-speech label to each of a sequence of words.,0
What is the process of assigning a part-of-speech label to a sequence of words?,Part-of-speech tagging,Part-of-speech tagging is the process of assigning a part-of-speech label to each of a sequence of words.,0
Is there a process for assigning a part-of-speech label to a sequence of words?,Part-of-speech tagging,Part-of-speech tagging is the process of assigning a part-of-speech label to each of a sequence of words.,0
What are words for proper nouns?,Named entities,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",0
What words are used for proper nouns?,Named entities,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",0
What are the words for proper nouns?,Named entities,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",0
"Named entities refer to people, places, and what else?",organizations,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",82
"What about people, places, and what not?",organizations,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",82
What are named entities?,organizations,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",82
What are named entities and what do they mean?,organizations,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",82
What else are named entities?,organizations,"Named entities are words for proper nouns referring mainly to people, places, and organizations, but extended to many other types that aren't strictly entities or even proper nouns.",82
What are two common approaches to sequence modeling?,"generative approach, HMM tagging, and a discriminative approach, CRF tagging","Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",49
What are the most common approaches to sequence modeling?,"generative approach, HMM tagging, and a discriminative approach, CRF tagging","Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",49
What are some common approaches to sequence modeling?,"generative approach, HMM tagging, and a discriminative approach, CRF tagging","Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",49
What is a generative approach called?,HMM tagging,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",70
What is a generative approach?,HMM tagging,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",70
What is agenerative approach?,HMM tagging,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",70
How is CRF tagging defined?,discriminative,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",89
How is it defined?,discriminative,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",89
What is the definition of CRF tagging?,discriminative,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",89
How is this defined?,discriminative,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",89
How is the tag defined?,discriminative,"Two common approaches to sequence modeling are a generative approach, HMM tagging, and a discriminative approach, CRF tagging. We will see a neural approach in following chapters.",89
How are the probabilities in HMM taggers estimated?,maximum likelihood estimation on tag-labeled training corpora,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",50
What are the probabilities in taggers?,maximum likelihood estimation on tag-labeled training corpora,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",50
What are the probabilities in HMM taggers?,maximum likelihood estimation on tag-labeled training corpora,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",50
How are the probabilities calculated?,maximum likelihood estimation on tag-labeled training corpora,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",50
How are the probabilities for taggers estimated?,maximum likelihood estimation on tag-labeled training corpora,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",50
"What algorithm is used for decoding, finding the most likely tag sequence?",Viterbi,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",117
How do you find the most likely tag sequence?,Viterbi,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",117
What is the best way to find the most likely tag sequence?,Viterbi,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",117
What is the most likely sequence for decoding?,Viterbi,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",117
What is used to find the most likely tag sequence?,Viterbi,"The probabilities in HMM taggers are estimated by maximum likelihood estimation on tag-labeled training corpora. The Viterbi algorithm is used for decoding, finding the most likely tag sequence",117
What is another name for Conditional Random Fields?,CRF taggers,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",29
What is the name of the field?,CRF taggers,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",29
What is another name for the field?,CRF taggers,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",29
What is another name for Random Fields?,CRF taggers,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",29
What is another name for random fields?,CRF taggers,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",29
What do CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence?,Conditional Random Fields,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",0
What does a log-linear model do to choose the best tag sequence?,Conditional Random Fields,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",0
What is the Viterbi algorithm used for?,inference,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",297
What is the purpose of the Viterbi algorithm?,inference,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",297
What is it used for?,inference,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",297
What is the use of the Viterbi algorithm?,inference,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",297
What is the purpose of the Viterbi Algorithm?,inference,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",297
What is another name for the Forward-Backward algorithm?,Viterbi algorithm,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",275
Is there another name for the Forward- Backward algorithm?,Viterbi algorithm,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",275
What is another name for the Forward- Backward algorithm?,Viterbi algorithm,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",275
Is there another name for the forward-backward algorithm?,Viterbi algorithm,"Conditional Random Fields or CRF taggers train a log-linear model that can choose the best tag sequence given an observation sequence, based on features that condition on the output tag, the prior output tag, the entire input sequence, and the current timestep. They use the Viterbi algorithm for inference, to choose the best sequence of tags, and a version of the Forward-Backward algorithm (see Appendix A) for training.",275
What are recurrent neural networks and transformers?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are neural networks?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are neural networks and transformers?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are recurrent neural networks?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are transformers used for?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are they used for?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are the uses of transformers?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What are the uses of transformer?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
What do transformers do?,language problems,This chapter has introduced the concepts of recurrent neural networks and transformers and how they can be applied to language problems. Here’s a summary of the main points that we covered:,118
How are sequences processed in Recurrent Neural Networks?,one element at a time,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",60
What is the output of each neural unit at time t based on?,the current input at t and the hidden layer from time t − 1,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",143
What is the output of each neural unit?,the current input at t and the hidden layer from time t − 1,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",143
What is the output of the neural units?,the current input at t and the hidden layer from time t − 1,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",143
What is the output of each neural unit at that time?,the current input at t and the hidden layer from time t − 1,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",143
What is the output of each unit?,the current input at t and the hidden layer from time t − 1,"In simple Recurrent Neural Networks sequences are processed one element at a time, with the output of each neural unit at time t based both on the current input at t and the hidden layer from time t − 1.",143
How can RNNs be trained?,with a straightforward extension of the backpropagation algorithm,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",20
How can they be trained?,with a straightforward extension of the backpropagation algorithm,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",20
How can RNNs be trained?,with a straightforward extension of the backpropagation algorithm,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",20
How can we train RNNs?,with a straightforward extension of the backpropagation algorithm,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",20
What is backpropagation through time?,BPTT,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",126
What is backpropagation?,BPTT,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",126
"Backpropagation through time, what is it?",BPTT,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",126
What is the history of backpropagation through time?,BPTT,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",126
What is the nature of backpropagation through time?,BPTT,"RNNs can be trained with a straightforward extension of the backpropagation algorithm, known as backpropagation through time (BPTT).",126
Why do simple recurrent networks fail on long inputs?,problems like vanishing gradients,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,57
Modern systems use more complex gated architectures like what?,LSTMs,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,160
LSTMs explicitly decide what to remember and forget in their hidden and context layers?,complex gated architectures,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,124
"In their hidden and context layers, what to remember and forget?",complex gated architectures,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,124
What to remember and forget in the hidden and context layers?,complex gated architectures,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,124
"In their hidden and context layers, what to remember and what to forget?",complex gated architectures,Simple recurrent networks fail on long inputs because of problems like vanishing gradients; instead modern systems use more complex gated architectures such as LSTMs that explicitly decide what to remember and forget in their hidden and context layers.,124
Transformers are non-recurrent networks based on what?,self-attention,"Transformers are non-recurrent networks based on self-attention. A selfattention layer maps input sequences to output sequences of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word.",49
What is the basis for non-recurrent networks?,self-attention,"Transformers are non-recurrent networks based on self-attention. A selfattention layer maps input sequences to output sequences of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word.",49
A selfattention layer maps input sequences to output sequences of the same length?,attention heads that each model how the surrounding words are relevant for the processing of the current word,"Transformers are non-recurrent networks based on self-attention. A selfattention layer maps input sequences to output sequences of the same length, based on a set of attention heads that each model how the surrounding words are relevant for the processing of the current word.",166
What is a transformer block composed of?,a single attention layer,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,32
What is a transformer block made of?,a single attention layer,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,32
What is the composition of a transformer block?,a single attention layer,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,32
What is the structure of a transformer block?,a single attention layer,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,32
What can be stacked to make deeper and more powerful networks?,Transformer blocks,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,156
What can be done to make networks more powerful?,Transformer blocks,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,156
What can be stacked to make networks more powerful?,Transformer blocks,A transformer block consists of a single attention layer followed by a feedforward layer with residual connections and layer normalizations following each. Transformer blocks can be stacked to make deeper and more powerful networks.,156
What are some common language-based applications for RNNs and transformers?,:,Common language-based applications for RNNs and transformers include:,68
What are some language-based applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language-based applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language-based applications?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What is Probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What does probabilistic language modeling do?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is Probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is automatic regressive generation using?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the use of automatic regressive generation?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is automatic regressive generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the automatic regressive generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the automatic generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is assigned a label?,each element of a sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",250
