question,answer,context,start_pos
What are some language-based applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language-based applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language-based applications?,:,Common language-based applications for RNNs and transformers include:,68
What are some common language applications for transformers?,:,Common language-based applications for RNNs and transformers include:,68
What is Probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What does probabilistic language modeling do?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is Probabilistic language modeling?,"assigning a probability to a sequence, or to the next element of a sequence given the preceding words","Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",33
What is automatic regressive generation using?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the use of automatic regressive generation?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is automatic regressive generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the automatic regressive generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is the automatic generation used for?,a trained language model,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",170
What is assigned a label?,each element of a sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",250
What is written on a label?,each element of a sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",250
What is the assigned label?,each element of a sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",250
What is written on the label?,each element of a sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",250
What classification is used when an entire text is assigned to a category?,Sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",299
"When a text is assigned to a category, what classification is used?",Sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",299
"When an entire text is assigned to a category, what classification is used?",Sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",299
"When a text is assigned to a category, what is the classification used?",Sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",299
"When an entire text is assigned to a category, what is the classification used?",Sequence,"Probabilistic language modeling: assigning a probability to a sequence, or to the next element of a sequence given the preceding words. -Auto-regressive generation using a trained language model. -Sequence labeling like part-of-speech tagging, where each element of a sequence is assigned a label. -Sequence classification, where an entire text is assigned to a category, as in spam detection, sentiment analysis or topic classification.",299
What is one of the most widely used applications of NLP?,Machine translation,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",0
What is one of the most used applications?,Machine translation,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",0
What is one of the most widely used applications?,Machine translation,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",0
What is one of the most popular applications?,Machine translation,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",0
One of the most widely used applications?,Machine translation,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",0
The encoder-decoder model was first developed for what?,MT,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",123
What is the first thing the model was developed for?,MT,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",123
What was the first thing the model was developed for?,MT,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",123
What was the first thing that was done with the model?,MT,"Machine translation is one of the most widely used applications of NLP, and the encoder-decoder model, first developed for MT is a key tool that has applications throughout NLP.",123
"Languages have divergences, both structural and what else?",lexical,"Languages have divergences, both structural and lexical, that make translation difficult.",48
What field investigates some of these differences?,linguistic field of typology,The linguistic field of typology investigates some of these differences; languages can be classified by their position along typological dimensions like whether verbs precede their objects.,4
Languages can be classified by their position along typological dimensions like whether verbs precede what?,their objects,The linguistic field of typology investigates some of these differences; languages can be classified by their position along typological dimensions like whether verbs precede their objects.,175
What are encoder-decoder networks composed of?,an encoder network,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",75
What are the networks composed of?,an encoder network,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",75
What are the networks made of?,an encoder network,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",75
What are the networks made up of?,an encoder network,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",75
What are encoder-decoder networks made of?,an encoder network,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",75
What is an encoder network that takes an input sequence and creates a contextualized representation of it?,Encoder-decoder networks,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",0
What is a network that takes an input sequence and creates a representation of it?,Encoder-decoder networks,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",0
What is a network that takes an input sequence and makes a representation of it?,Encoder-decoder networks,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",0
What is an input sequence that is used to create a representation of it?,Encoder-decoder networks,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",0
What is a network that takes an input sequence and makes a representation out of it?,Encoder-decoder networks,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",0
The context representation is then passed to what?,a decoder,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",233
What is then passed to the context representation?,a decoder,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",233
What is the context representation passed to?,a decoder,"Encoder-decoder networks (either for RNNs or transformers) are composed of an encoder network that takes an input sequence and creates a contextualized representation of it, the context. This context representation is then passed to a decoder which generates a task-specific output sequence.",233
What allows the decoder to view information from all the hidden states of the encoder?,attention mechanism in RNNs,"The attention mechanism in RNNs, and cross-attention in transformers, allows the decoder to view information from all the hidden states of the encoder.",4
What can the decoder see from the hidden states of the encoder?,attention mechanism in RNNs,"The attention mechanism in RNNs, and cross-attention in transformers, allows the decoder to view information from all the hidden states of the encoder.",4
What can the decoder see from the hidden states of the encoder?,attention mechanism in RNNs,"The attention mechanism in RNNs, and cross-attention in transformers, allows the decoder to view information from all the hidden states of the encoder.",4
What makes it possible for the decoder to see all the hidden states of the encoder?,attention mechanism in RNNs,"The attention mechanism in RNNs, and cross-attention in transformers, allows the decoder to view information from all the hidden states of the encoder.",4
What makes it possible for the decoder to see all the hidden states of the encoder?,attention mechanism in RNNs,"The attention mechanism in RNNs, and cross-attention in transformers, allows the decoder to view information from all the hidden states of the encoder.",4
What is greedy decoding for a decoder?,choosing the single most probable token to generate at each step,"For the decoder, choosing the single most probable token to generate at each step is called greedy decoding.",17
What is greedy decoding?,choosing the single most probable token to generate at each step,"For the decoder, choosing the single most probable token to generate at each step is called greedy decoding.",17
What is the purpose of decoding?,choosing the single most probable token to generate at each step,"For the decoder, choosing the single most probable token to generate at each step is called greedy decoding.",17
What does greedy decoding mean?,choosing the single most probable token to generate at each step,"For the decoder, choosing the single most probable token to generate at each step is called greedy decoding.",17
What is the reason for greedy decoding?,choosing the single most probable token to generate at each step,"For the decoder, choosing the single most probable token to generate at each step is called greedy decoding.",17
What is the name of the fixed-size memory footprint?,beam width,"In beam search, instead of choosing the best token to generate at each timestep, we keep k possible tokens at each step. This fixed-size memory footprint k is called the beam width.",170
What is the name of the memory footprint?,beam width,"In beam search, instead of choosing the best token to generate at each timestep, we keep k possible tokens at each step. This fixed-size memory footprint k is called the beam width.",170
What is the name of the footprint?,beam width,"In beam search, instead of choosing the best token to generate at each timestep, we keep k possible tokens at each step. This fixed-size memory footprint k is called the beam width.",170
What is the name of the fixed-size memory footprint?,beam width,"In beam search, instead of choosing the best token to generate at each timestep, we keep k possible tokens at each step. This fixed-size memory footprint k is called the beam width.",170
Machine translation models are trained on what?,a parallel corpus,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",42
What are the machine translation models trained on?,a parallel corpus,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",42
What are the machine translation models trained to do?,a parallel corpus,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",42
A bitext is a text that appears in how many languages?,two,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",111
How many languages does a bitext appear in?,two,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",111
How many languages has a bitext appeared in?,two,"Machine translation models are trained on a parallel corpus, sometimes called a bitext, a text that appears in two (or more) languages.",111
What is backtranslation?,a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,19
What is backtranslation?,a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,19
"Backtranslation, what is it?",a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,19
What does backtranslation mean?,a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,19
What is a way of making use of monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How can monolingual corpora be used in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
Is there a way to use monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
What is the best way to use monolingual corpora in a language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
What is the best way to use monolingual corpora in the target language?,Backtranslation,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How does a pilot MT engine create synthetic bitexts?,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How does a pilot engine work?,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How does a pilot engine create something?,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How does a pilot engine create synthetic bits?,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
How does a pilot engine make synthetic bits?,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards,Backtranslation is a way of making use of monolingual corpora in the target language by running a pilot MT engine backwards to create synthetic bitexts.,0
What is MT evaluated by measuring?,a translation's adequacy (how well it captures the meaning of the source sentence) and fluency,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",29
What is evaluated by measuring?,a translation's adequacy (how well it captures the meaning of the source sentence) and fluency,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",29
What is assessed by measuring?,a translation's adequacy (how well it captures the meaning of the source sentence) and fluency,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",29
What is the evaluation of MT done by measuring?,a translation's adequacy (how well it captures the meaning of the source sentence) and fluency,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",29
What is the purpose of measuring?,a translation's adequacy (how well it captures the meaning of the source sentence) and fluency,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",29
What is the gold standard?,Human evaluation,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",178
What is the gold standard?,Human evaluation,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",178
What is the standard for gold?,Human evaluation,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",178
"The gold standard, what is it?",Human evaluation,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",178
What's the gold standard?,Human evaluation,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",178
Automatic evaluation metrics measure what?,character n-gram overlap with human translations,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",275
Automatic evaluation metrics measure what?,character n-gram overlap with human translations,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",275
What metrics measure what?,character n-gram overlap with human translations,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",275
Automatic evaluation metrics measure?,character n-gram overlap with human translations,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",275
What measure character n-gram overlap with human translations?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What is the correlation between character n-gram and human translations?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What is the difference between character n-gram and human translations?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What measure recent metrics based on embedding similarity?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What are the recent metrics based on similarity?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What are the recent metrics that are based on similarity?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What are the metrics based on similarity?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
Is there a measure for recent metrics based on similarity?,chrF,"MT is evaluated by measuring a translation's adequacy (how well it captures the meaning of the source sentence) and fluency (how fluent or natural it is in the target language). Human evaluation is the gold standard, but automatic evaluation metrics like chrF, which measure character n-gram overlap with human translations, or more recent metrics based on embedding similarity, are also commonly used.",255
What is a fundamental tool in language processing?,The regular expression,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",0
What is the most important tool in language processing?,The regular expression,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",0
What is the most fundamental tool in language processing?,The regular expression,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",0
What is the most important tool for language processing?,The regular expression,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",0
What did this chapter show how to perform?,basic text normalization tasks,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",108
How did this chapter show how to perform?,basic text normalization tasks,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",108
What did the chapter show us how to do?,basic text normalization tasks,"The regular expression is a fundamental tool in language processing, and this chapter showed how to perform basic text normalization tasks.",108
What is the minimum edit distance?,minimum edit distance,The minimum edit distance was introduced.,4
What is the minimum editing distance?,minimum edit distance,The minimum edit distance was introduced.,4
What is the minimum edit distance?,minimum edit distance,The minimum edit distance was introduced.,4
What is a summary of the main points we covered?,Here,Here is a summary of the main points we covered.,0
What is the summary of the main points?,Here,Here is a summary of the main points we covered.,0
What is the summary of what we did?,Here,Here is a summary of the main points we covered.,0
What language can be used for pattern matching?,regular expression,The regular expression language can be used for pattern matching.,4
Do you know what language can be used for pattern matching?,regular expression,The regular expression language can be used for pattern matching.,4
How can a language be used for pattern matching?,regular expression,The regular expression language can be used for pattern matching.,4
Which language can be used for pattern matching?,regular expression,The regular expression language can be used for pattern matching.,4
What language can be used for matching?,regular expression,The regular expression language can be used for pattern matching.,4
What are two basic operations in regular expressions?,concatenation of symbols and disjunction of symbols,Basic operations in regular expressions include concatenation of symbols and disjunction of symbols.,48
What are the basic operations in regular expressions?,concatenation of symbols and disjunction of symbols,Basic operations in regular expressions include concatenation of symbols and disjunction of symbols.,48
What are the two basic operations in regular expressions?,concatenation of symbols and disjunction of symbols,Basic operations in regular expressions include concatenation of symbols and disjunction of symbols.,48
What are two basic operations?,concatenation of symbols and disjunction of symbols,Basic operations in regular expressions include concatenation of symbols and disjunction of symbols.,48
Concatenation of symbols and disjunction of symbols are two examples of what?,Basic operations in regular expressions,Basic operations in regular expressions include concatenation of symbols and disjunction of symbols.,0
What can be done by cascades of simple regular expression substitution?,Word tokenization and normalization,Word tokenization and normalization can be done by cascades of simple regular expression substitution.,0
"What algorithm can be used to stemming, stripping off affixes?",Porter algorithm,"The Porter algorithm can be used to stemming, stripping off affixes.",4
"What is the best way to stemming, stripping off affixes?",Porter algorithm,"The Porter algorithm can be used to stemming, stripping off affixes.",4
What is the best way to stemming and stripping off affixes?,Porter algorithm,"The Porter algorithm can be used to stemming, stripping off affixes.",4
"Is there a way to stemming, stripping off affixes?",Porter algorithm,"The Porter algorithm can be used to stemming, stripping off affixes.",4
"What can be done to stemming, stripping off affixes?",Porter algorithm,"The Porter algorithm can be used to stemming, stripping off affixes.",4
What kind of accuracy does this tool not have?,high,"It doesn't have high accuracy, but it is useful for some tasks.",16
What kind of accuracy does this tool have?,high,"It doesn't have high accuracy, but it is useful for some tasks.",16
What kind of accuracy does the tool have?,high,"It doesn't have high accuracy, but it is useful for some tasks.",16
What type of accuracy does this tool have?,high,"It doesn't have high accuracy, but it is useful for some tasks.",16
What kind of accuracy does this tool lack?,high,"It doesn't have high accuracy, but it is useful for some tasks.",16
How many operations does it take to edit one into the other?,minimum number,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,4
How many operations do it take to change one into the other?,minimum number,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,4
How many operations does it take to change one into the other?,minimum number,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,4
How much time does it take to change one into the other?,minimum number,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,4
How many operations does it take to change one to the other?,minimum number,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,4
What is the minimum edit distance?,The minimum number of operations,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,0
What is the minimum editing distance?,The minimum number of operations,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,0
What is the minimum edit distance?,The minimum number of operations,The minimum number of operations it takes to edit one into the other is the minimum edit distance.,0
What can be used to calculate the minimum edit distance?,Dynamic programming,Dynamic programming can be used to calculate the minimum edit distance.,0
How can we calculate the minimum edit distance?,Dynamic programming,Dynamic programming can be used to calculate the minimum edit distance.,0
How can the minimum edit distance be calculated?,Dynamic programming,Dynamic programming can be used to calculate the minimum edit distance.,0
How can I calculate the minimum edit distance?,Dynamic programming,Dynamic programming can be used to calculate the minimum edit distance.,0
What can be used to calculate the minimum edit distance?,Dynamic programming,Dynamic programming can be used to calculate the minimum edit distance.,0
In what chapter were language modeling and the n-gram introduced?,this chapter,Language modeling and the n-gram were introduced in this chapter.,52
